Fig1_ScaledRank,Gene.Symbol,ScaledRank_HeLa,ScaledRank_HEK293,WT_EBSStoUT_HeLa,ATG7minWT_EBSStoUT_HeLa,priority_HeLa,WT_EBSStoUT_HEK293,ATG7minWT_EBSStoUT,priority_HEK293,prot_MinRank
0.571444902,RAD23A,0.469776358,0.485233798,0.191644429,-0.058535582,0,0.077833635,-0.091280871,0,0.469776358
0.571559214,RAD23B,0.469904153,0.485370522,0.159431013,-0.03518563,0,0.056559134,0.016210622,0,0.469904153
0.571673525,EPHB4,0.470031949,0.485507246,-0.063815145,-0.150313091,0,-0.480632549,-0.090388605,0,0.470031949
0.571787837,AK2,0.470159744,0.485917419,0.088325592,0.088941386,0,0.268483677,-0.074941115,0,0.470159744
0.571902149,GAS1,0.47028754,NA,0.212312519,-0.230759241,0,NA,NA,NA,0.47028754
0.572016461,EMP3,0.470415335,0.486054143,-0.437561163,-0.323500511,0,-1.382390785,-0.32896369,0,0.470415335
0.572130773,EIF5,0.470543131,0.486327591,-0.057126674,-0.007149582,0,0.141387158,-0.063149081,0,0.470543131
0.572245085,SLC12A2,0.470670927,0.486464315,0.060740575,-0.118152763,0,-0.139192684,-0.020836532,0,0.470670927
0.572359396,NR1H2,0.470926518,0.486601039,-0.201750913,-0.14632738,0,-0.196443061,-0.200809985,0,0.470926518
0.572473708,CSE1L,0.471054313,0.486737763,0.258407986,-0.108544943,0,0.072506357,-0.034334889,0,0.471054313
0.57258802,MFAP1,0.471182109,0.487011211,-0.053749257,-0.119137245,0,0.133889319,0.004870057,0,0.471182109
0.572702332,HADHB,0.471309904,0.487147935,0.019104567,0.016168343,0,0.011855308,0.030391709,0,0.471309904
0.572816644,ELL,0.471693291,0.487421384,0.078598413,0.004722984,0,0.072018114,-0.077112909,0,0.471693291
0.572930956,BRPF1,0.471821086,0.487558108,0.059201666,-0.259627576,0,0.180004946,-0.163060309,0,0.471821086
0.573045267,BRCA2,NA,0.471834837,NA,NA,NA,0.173985989,-0.321403715,0,0.471834837
0.573159579,CASP7,0.471948882,0.487831556,0.120519997,-0.122991653,0,0.103003065,-0.122151843,0,0.471948882
0.573273891,RENBP,NA,0.471971561,NA,NA,NA,-0.334153417,-0.284450392,0,0.471971561
0.573388203,CASP6,0.472076677,0.48796828,0.094146137,-0.0741062,0,-0.026856919,-0.12486368,0,0.472076677
0.573502515,ADK,0.472204473,0.488105004,0.376461597,0.0023704,0,0.312444457,-0.140510731,0,0.472204473
0.573616827,ADAR,0.472332268,0.488241728,0.321048749,-0.382984964,0,0.136881233,-0.147424046,0,0.472332268
0.573731139,LAMB2,0.472587859,0.488378452,-0.28147326,-0.710612754,0,-0.896130982,-0.370687492,0,0.472587859
0.57384545,CDH13,0.472715655,NA,0.37865403,-0.216154146,0,NA,NA,NA,0.472715655
0.573959762,TPD52,0.47284345,0.488515176,0.250332742,-0.133174112,0,0.062015113,0.132427955,0,0.47284345
0.574074074,PRMT2,0.472971246,NA,-0.215682778,-0.079335759,0,NA,NA,NA,0.472971246
0.574188386,PKNOX1,0.473099042,NA,0.052555185,-0.276572602,0,NA,NA,NA,0.473099042
0.574302698,SEC13,0.473226837,0.4886519,0.294050562,-0.087915041,0,0.333137743,-0.329792119,0,0.473226837
0.57441701,SNU13,0.473354633,0.488788625,0.349354024,-0.177118573,0,0.170718674,-0.180128381,0,0.473354633
0.574531321,NPEPPS,0.473482428,0.488925349,0.232031624,-0.025792415,0,0.113466724,-0.017428246,0,0.473482428
0.574645633,HNRNPH2,0.473738019,0.489062073,0.310150584,-0.253306553,0,0.16325273,-0.192001827,0,0.473738019
0.574759945,OXCT1,0.473865815,NA,0.073664386,0.209179368,0,NA,NA,NA,0.473865815
0.574874257,EIF3B,0.474121406,0.489198797,-0.195336499,-0.037981387,0,-0.030032329,-0.052522779,0,0.474121406
0.574988569,PRKX,NA,0.474159147,NA,NA,NA,-0.101465277,-0.255396724,0,0.474159147
0.575102881,BID,0.474249201,0.489472245,0.281594632,-0.094209524,0,0.119239628,-0.108916195,0,0.474249201
0.575217193,TKTL1,NA,0.474295871,NA,NA,NA,0.429327074,-0.097497281,0,0.474295871
