Golgi AA,Golgi atg7KO AA,ER AA,ER atg7KO AA,Total AA,Total atg7KO AA,Golgi torin,Golgi torin atg7ko,ER torin,ER torin atg7 ko,Total torin,Total torin atg7ko
,,,,0.0559908,0.189244,,,,,0.0637603,0.256539
,,,,-0.17872,0.0108595,,,,,0.0860638,-0.0760467
,,,,0.098586,-0.087225,,,,,0.0128914,0.000945981
,,,,-0.481729,0.152949,,,,,0.395266,0.0855097
,,,,-0.258038,-0.100875,,,,,-0.0619072,-0.125758
,,,,0.0546945,-0.0172551,,,,,0.0382955,0.0951518
,,,,-0.634714,0.309248,,,,,0.371497,0.210821
,,,,-0.34491,-0.409578,,,,,-0.0854965,0.00866419
,,,,0.126205,-0.0962364,,,,,0.381073,-0.0167771
,,,,-0.644153,0.0960672,,,,,-0.592357,0.00764062
,,,,-0.0154189,-0.215782,,,,,-0.11077,-0.126981
,,,,-0.231814,0.0264538,,,,,-0.060064,0.2689
,,,,0.159683,0.172828,,,,,0.117752,0.173111
,,,,-0.108229,-0.254436,,,,,-0.0869737,-0.27407
,,,,0.151478,-0.42734,,,,,0.0131368,-0.480446
,,,,0.0608443,0.119183,,,,,0.304875,0.0768114
,,,,-0.200383,-0.0024514,,,,,-0.274085,0.000850414
,,,,-0.733368,0.100611,,,,,0.150918,0.138353
,,,,0.249057,-0.123458,,,,,0.155387,-0.164256
,,,,-0.287491,-0.101629,,,,,-0.103268,-0.168063
,,,,-0.1435,0.144942,,,,,-0.168772,0.0654555
,,,,0.118066,0.0272297,,,,,0.104214,0.259245
,,,,-0.121199,-0.181805,,,,,0.203,0.0382024
,,,,-0.186717,0.0256807,,,,,0.0807183,-0.0240327
,,,,0.432296,-0.637426,,,,,0.301816,-0.518848
,,,,-0.373194,0.195147,,,,,-0.157663,0.157841
,,,,-0.35564,-0.0692536,,,,,0.0864009,-0.102155
,,,,-0.289711,-0.0942083,,,,,-0.201638,-0.0736179
,,,,-0.242546,-0.297217,,,,,0.226284,-0.194841
,,,,0.0200553,-0.132849,,,,,0.337091,0.0178496
,,,,0.587175,0.0635598,,,,,1.34295,0.137502
,,,,0.150262,-0.119674,,,,,0.0630701,0.0241482
,,,,0.377259,-0.215162,,,,,0.443251,-0.227434
,,,,0.301403,0.140505,,,,,0.0867646,0.147812
,,,,-0.000315,-0.166511,,,,,-0.0253348,0.0251362
,,,,0.051886,-0.0549983,,,,,-0.0293995,0.167093
,,,,-0.14026,0.112423,,,,,0.123477,0.448406
,,,,-0.272803,0.169903,,,,,-0.247987,-0.0788216
,,,,0.11721,-0.00683473,,,,,0.145816,-0.0386694
,,,,0.0150576,0.145732,,,,,-0.0837058,-0.108419
,,,,-0.172862,0.0986903,,,,,-0.182234,0.0700784
,,,,0.117876,-0.172626,,,,,0.18616,-0.105988
,,,,0.0508099,0.0870259,,,,,0.229207,0.0742856
,,,,-0.0328182,0.0583964,,,,,-0.0858862,0.0199052
,,,,-0.0846468,0.00794191,,,,,-0.0755644,-0.0386547
,,,,0.210246,-0.299,,,,,0.0786486,-0.280904
,,,,0.0908403,0.058908,,,,,-0.038915,0.0684305
,,,,0.036758,0.0527966,,,,,0.018552,0.00677036
,,,,0.00310154,0.0886487,,,,,-0.271889,-0.0566076
,,,,-0.0919035,0.0124011,,,,,-0.131457,-0.0987382
,,,,0.161836,0.0786917,,,,,-0.0289941,-0.0051418
,,,,0.163043,0.158032,,,,,0.103892,-0.0335444
,,,,-0.0647853,-0.324845,,,,,-0.0523705,-0.30187
,,,,-0.00940837,0.234534,,,,,-0.0253343,0.183603
,,,,-0.0389457,-0.151975,,,,,-0.016035,-0.108685
,,,,-0.94114,-0.156594,,,,,-0.549975,0.00961511
,,,,0.207822,0.273168,,,,,0.036563,0.513148
,,,,0.0188437,0.00217829,,,,,0.0154111,-0.074166
,,,,-0.0825441,0.0362715,,,,,-0.0748689,0.120397
,,,,-0.829228,0.186362,,,,,-0.693699,0.034851
,,,,0.109331,0.126054,,,,,0.0254421,0.0484846
,,,,0.117485,0.0828456,,,,,-0.0232364,0.0156221
,,,,-0.125278,-0.137234,,,,,-0.108405,-0.152277
,,,,-0.260698,-0.0940247,,,,,-0.136263,-0.0268952
,,,,-0.24741,0.00510472,,,,,-0.313589,-0.148289
,,,,0.107336,0.0747949,,,,,0.0613873,-0.0105879
,,,,0.0895299,-0.0237617,,,,,0.120345,-0.10783
,,,,0.206715,-0.099816,,,,,0.239013,-0.129598
,,,,-0.134341,0.0534013,,,,,-0.178406,-0.0899617
,,,,-0.00937506,-0.018515,,,,,0.171403,-0.0855551
,,,,-0.808657,0.161863,,,,,-0.594424,0.149921
,,,,-0.072801,-0.409163,,,,,0.0037837,-0.508728
,,,,-0.0438979,0.10979,,,,,-0.0734119,0.0478682
,,,,-0.484605,0.0463846,,,,,-0.740741,0.0424256
,,,,-0.1367,-0.0337629,,,,,-0.302213,-0.00560895
,,,,-0.00183944,0.208982,,,,,-0.121008,0.166249
,,,,0.0490873,0.228093,,,,,-0.142868,0.150174
,,,,0.171978,0.0480436,,,,,0.090001,0.0889205
,,,,-0.156028,-0.0351893,,,,,0.0487055,-0.265259
,,,,-0.0658106,0.0869801,,,,,-0.09614,-0.158155
,,,,-0.1263,0.15492,,,,,-0.444422,0.0826348
,,,,-0.611377,-0.13329,,,,,-0.524764,0.0612223
,,,,0.0627929,0.143323,,,,,0.0145403,0.0381576
,,,,0.0422625,-0.10222,,,,,0.118904,-0.139966
,,,,-0.522561,-0.364811,,,,,-0.386,-0.398289
,,,,0.283558,-0.364498,,,,,0.249119,-0.494718
,,,,-0.141562,0.171838,,,,,-0.0132621,0.0653392
,,,,0.0799537,-0.192279,,,,,-0.0251235,-0.1182
,,,,-0.134977,0.15914,,,,,-0.14672,0.0591535
,,,,-0.459218,-0.278634,,,,,-0.0441423,-0.272871
,,,,0.187799,0.0675452,,,,,0.248785,0.17032
,,,,-0.143835,-0.0623935,,,,,0.00554701,-0.22459
,,,,0.0786339,-0.009571,,,,,-0.0529064,0.146489
,,,,0.237754,0.269356,,,,,0.107969,0.134825
,,,,0.235673,0.078738,,,,,0.126436,-0.107528
,,,,-0.187631,-0.359424,,,,,-0.315102,-0.149594
,,,,-0.00360395,0.140008,,,,,0.110269,-0.00754665
,,,,0.0397921,-0.0480536,,,,,-0.0183384,0.218939
,,,,0.128482,0.166527,,,,,-0.0315844,0.0806034
,,,,0.213796,-0.425811,,,,,0.0884328,0.357264
,,,,0.109528,-0.139394,,,,,0.080063,-0.026708
,,,,0.0505419,0.108565,,,,,-0.00623524,0.0301927
,,,,-0.0484723,-0.521313,,,,,-0.129816,0.249803
,,,,-0.205547,-0.326841,,,,,-0.224713,-0.114781
,,,,0.0226396,0.04955,,,,,0.103846,0.175621
,,,,0.162293,-0.48407,,,,,0.219291,-0.57024
,,,,-0.168573,0.770305,,,,,-0.123419,1.11511
,,,,0.0636896,0.0456785,,,,,-0.0237787,0.00459686
,,,,0.00635991,-0.283135,,,,,0.163573,-0.110417
,,,,0.155642,-0.184096,,,,,0.257061,-0.0479847
,,,,-0.164662,0.0619024,,,,,0.00815006,0.0361339
,,,,-0.0130327,-0.205681,,,,,-0.0815213,-0.159647
,,,,0.00526561,0.0792574,,,,,0.123335,0.112541
,,,,-0.131232,0.136436,,,,,0.0139366,0.328929
,,,,0.0221035,0.109405,,,,,0.00815366,0.338832
,,,,0.0302314,-0.299507,,,,,0.0734599,-0.375975
,,,,-0.0545204,0.145854,,,,,0.1158,-0.117473
,,,,0.176755,-0.239045,,,,,0.173621,-0.023252
,,,,-0.404527,0.0868885,,,,,-0.42331,-0.00993618
,,,,0.0200734,0.147419,,,,,0.0777521,0.0672389
,,,,-0.0446907,0.213603,,,,,-0.0290255,0.189809
,,,,-0.256837,0.0761919,,,,,-0.142833,0.166183
,,,,0.0377409,-0.094683,,,,,0.0616437,0.184951
,,,,0.0974981,0.266668,,,,,0.089753,0.19127
,,,,-0.0400222,-0.274918,,,,,-0.0787356,-0.0425597
,,,,0.0288054,-0.393945,,,,,-0.0548622,0.00745876
,,,,0.0168944,-0.250426,,,,,-0.0727898,-0.164652
,,,,-0.19101,-0.187358,,,,,0.00660207,0.217145
,,,,-0.0267079,0.141507,,,,,-0.0644116,0.315083
,,,,0.15238,0.614365,,,,,0.104395,1.2984
,,,,0.0686941,0.0850656,,,,,0.0887054,0.100832
,,,,0.0703767,0.258655,,,,,0.0218457,0.361339
,,,,-0.083572,0.169472,,,,,-0.0595673,0.0346054
,,,,-0.0798718,-0.0431763,,,,,0.0756157,-0.0524049
,,,,0.0486171,-0.0167825,,,,,-0.504051,-0.0678419
,,,,0.0534881,-0.117282,,,,,0.0464161,0.275218
,,,,0.119447,-0.339616,,,,,0.118285,-0.331322
,,,,-0.044959,0.0977325,,,,,0.0481127,0.151404
,,,,0.0121569,-0.00813143,,,,,-0.0644667,-0.110186
,,,,0.0287326,-0.217063,,,,,0.150373,-0.223645
,,,,0.165375,0.0914143,,,,,0.21657,0.108138
,,,,-0.0201749,0.0399846,,,,,-0.13889,0.161165
,,,,0.0162099,-0.00675849,,,,,-0.0651966,-0.0573474
,,,,0.180411,-0.154558,,,,,0.202665,-0.155902
,,,,-0.0313289,0.145754,,,,,0.148479,0.0306021
,,,,0.171678,0.103417,,,,,0.193772,0.00445942
,,,,-0.232081,0.108912,,,,,-0.288867,0.107935
,,,,0.163839,0.0634097,,,,,0.229297,-0.210059
,,,,-0.22078,-0.133903,,,,,-0.204336,-0.186217
,,,,-0.270584,0.179212,,,,,-0.145406,-0.0425639
,,,,-0.11733,0.173619,,,,,-0.0447422,0.12921
,,,,0.00613176,-0.16142,,,,,0.219565,-0.0706088
,,,,-0.475927,0.0690813,,,,,-0.066241,0.0966054
,,,,0.0818348,0.00568571,,,,,0.153854,0.00140924
,,,,-0.207163,-0.0976734,,,,,-0.161465,-0.183283
,,,,-0.332293,-0.305604,,,,,0.104147,-0.189516
,,,,-0.137978,-0.228122,,,,,0.215269,0.174875
,,,,-0.127858,0.182108,,,,,-0.141267,0.0396947
,,,,-0.0216368,0.0190645,,,,,0.0234187,-0.0191759
,,,,-0.392363,-0.0333771,,,,,0.0344714,0.00119543
,,,,-0.239115,-0.00296685,,,,,0.152988,0.228129
,,,,-0.193991,-0.78845,,,,,-0.0622358,-0.507394
,,,,0.121858,0.101313,,,,,-0.00569657,0.0177675
,,,,0.0564968,-0.241686,,,,,0.42713,-0.187804
,,,,-0.145773,-0.230675,,,,,-0.135705,-0.18391
,,,,0.142688,-0.165702,,,,,0.0333174,-0.294127
,,,,-0.562213,-0.618864,,,,,-0.153771,-0.255613
,,,,-0.330659,0.0854555,,,,,-0.0905831,0.0726687
,,,,0.0254538,0.0299085,,,,,0.027992,0.0463072
,,,,-0.640724,-0.163685,,,,,-0.569904,-0.0784623
,,,,-0.169783,-0.0343539,,,,,-0.136222,-0.0876291
,,,,-0.259193,-0.0531916,,,,,-0.0740481,0.117771
,,,,-0.0113884,-0.582397,,,,,0.162862,-0.426122
,,,,-0.273761,0.0631881,,,,,0.00719369,-0.00273376
,,,,0.253235,-0.130593,,,,,0.204803,-0.162164
,,,,-0.364542,-0.176603,,,,,-0.447909,-0.117959
,,,,0.111166,-0.435723,,,,,0.0804411,-0.693787
,,,,0.0418062,-0.131668,,,,,0.0356474,-0.264271
,,,,0.0626855,-0.00874284,,,,,-0.08219,-0.149582
,,,,-0.315596,0.173102,,,,,-0.361951,0.185648
,,,,-0.192436,-0.185656,,,,,-0.185311,0.0521117
,,,,-0.40314,-0.0409692,,,,,-0.0258521,-0.262016
,,,,0.129943,-0.674276,,,,,-0.00520209,-0.544332
,,,,0.128858,-0.0795304,,,,,-0.0498545,-0.410606
,,,,-0.175659,-0.355211,,,,,-0.136232,-0.508144
,,,,-0.0517093,-0.233018,,,,,-0.113444,-0.0879162
,,,,0.273427,0.0500071,,,,,0.20258,-0.0271732
,,,,0.105078,-0.366454,,,,,-0.0147759,-0.402306
,,,,-0.712344,-0.899958,,,,,0.119436,-0.767019
,,,,-0.870112,0.177902,,,,,-0.502373,0.172751
,,,,-0.784484,0.0401491,,,,,-0.537471,0.11047
,,,,-0.0590143,0.0632962,,,,,0.0263514,-0.0218155
,,,,0.00610449,-0.0738551,,,,,-0.0466363,-0.0197637
,,,,-0.163836,-0.609222,,,,,-0.331982,-0.224118
,,,,-0.022893,-0.0524564,,,,,0.0902437,0.0779922
,,,,0.023972,-0.0185554,,,,,0.0711891,-0.0828223
,,,,0.115611,0.238073,,,,,0.33714,0.083384
,,,,0.13018,0.1508,,,,,0.0755615,0.0661004
,,,,-0.623535,-0.205888,,,,,-0.841332,-0.282279
,,,,-0.0641692,0.031301,,,,,-0.15118,-0.0172642
,,,,-0.0575495,-0.0792083,,,,,0.0516886,-0.0125891
,,,,0.189436,0.099352,,,,,0.179347,0.0308411
,,,,0.0878875,0.157557,,,,,0.00489183,0.0866014
,,,,0.120083,0.0352017,,,,,0.131289,0.0395917
,,,,-0.0923221,0.0726257,,,,,0.0577221,0.0206915
,,,,-0.0369404,0.0492523,,,,,0.0366444,0.0218557
,,,,-0.0445211,-0.250072,,,,,-0.274504,-0.303732
,,,,0.18202,0.129703,,,,,0.0638089,0.182554
,,,,-0.00800785,0.139806,,,,,-0.131606,0.201649
,,,,-0.695844,-0.278158,,,,,-0.914685,-0.195545
,,,,0.0800815,0.0783109,,,,,0.023255,-0.0687709
,,,,-0.257812,-0.00999991,,,,,-0.431369,0.0660701
,,,,-0.0799758,0.0896731,,,,,-0.209103,0.195065
,,,,-0.0754163,0.024576,,,,,-0.133248,-0.0243003
,,,,-0.0353394,0.00970896,,,,,-0.187244,0.136384
,,,,0.170974,0.0695714,,,,,-0.0326297,0.167847
,,,,-0.0159116,0.0912726,,,,,-0.190498,0.0617981
,,,,-0.193153,0.00282188,,,,,-0.368247,0.102308
,,,,0.274559,-0.0282858,,,,,0.571922,-0.102471
,,,,0.156353,-0.049404,,,,,0.101474,0.00564233
,,,,0.154223,0.048803,,,,,0.0208581,0.0567977
,,,,-0.202544,0.256027,,,,,0.112968,0.084607
,,,,-0.161795,-0.625904,,,,,-0.365256,-0.511576
,,,,-0.201154,-0.0354362,,,,,-0.0952054,0.0838644
,,,,-1.37381,0.0603814,,,,,-0.999391,0.0522682
,,,,-0.0844623,-0.123119,,,,,-0.120959,-0.0721771
,,,,0.0632442,-0.0778857,,,,,0.208956,0.00170464
,,,,0.126627,0.0112704,,,,,-0.00154538,-0.00919565
,,,,-0.0637186,0.0772935,,,,,0.165837,0.0891232
,,,,0.0414575,-0.0321748,,,,,0.16357,-0.018212
,,,,0.102809,0.0437722,,,,,0.0518865,0.079052
,,,,-0.00877147,-0.181817,,,,,-0.0567759,-0.162133
,,,,0.114647,-0.175267,,,,,0.241961,0.0542696
,,,,-0.0669513,-0.0128566,,,,,-0.0998202,-0.0578885
,,,,0.0942936,0.093629,,,,,0.0963285,0.0867239
,,,,0.0587428,0.109426,,,,,0.17283,0.161297
,,,,-0.153326,0.0577534,,,,,-0.08105,-0.00510242
,,,,-0.140949,0.075755,,,,,-0.079989,0.0884244
,,,,-0.243652,0.0614369,,,,,-0.347408,-0.0304109
,,,,-0.158773,-0.00659814,,,,,-0.201842,-0.119394
,,,,0.0336039,0.0324297,,,,,-0.0763808,-0.00798627
,,,,-0.0111988,0.0810048,,,,,-0.12477,0.0884828
,,,,-0.375066,-0.0768031,,,,,-0.0616621,-0.0049924
,,,,-0.0822116,-0.009939,,,,,-0.088662,-0.0512282
,,,,-0.114282,0.00707239,,,,,0.081249,0.0201007
,,,,0.12006,0.0772414,,,,,0.0931155,0.606546
,,,,-0.341093,-0.0150216,,,,,-0.31076,-0.103411
,,,,0.00169108,-0.00793926,,,,,-0.0411709,-0.0612057
,,,,0.146074,0.126886,,,,,0.0016439,0.247332
,,,,0.275287,-0.0177273,,,,,0.176453,0.054968
,,,,-0.0405608,0.138519,,,,,0.0698621,0.110658
,,,,0.0792149,0.155377,,,,,0.0274431,0.109523
,,,,0.0404662,0.071983,,,,,-0.0179151,0.139807
,,,,-0.200527,-0.229511,,,,,-0.321914,-0.215228
,,,,-0.0603592,-0.175934,,,,,-0.174681,-0.117322
,,,,0.0646894,0.0450399,,,,,-0.109885,-0.00327696
,,,,-0.201714,-0.448217,,,,,-0.270919,-0.148186
,,,,-0.0477881,0.103077,,,,,-0.117837,0.00934057
,,,,-0.121301,-0.162109,,,,,-0.275815,-0.00955301
,,,,-0.0805243,-0.182693,,,,,-0.200601,0.0763201
,,,,-0.0820614,-0.0432803,,,,,-0.130839,0.00285417
,,,,0.346655,-0.188183,,,,,0.152611,0.0797697
,,,,-0.0747489,-0.0739406,,,,,-0.196255,-0.0402483
,,,,-0.153337,0.0840645,,,,,-0.218714,0.0119112
,,,,0.0610455,-0.199022,,,,,-0.0302151,-0.232406
,,,,0.0423996,0.163356,,,,,-0.16982,0.0976354
,,,,-0.0161779,-0.655033,,,,,-0.155102,-0.42342
,,,,-0.0626134,-0.248592,,,,,-0.187805,-0.134914
,,,,-0.0544277,-0.314941,,,,,-0.17529,-0.121506
,,,,-0.107757,0.0242055,,,,,-0.182506,0.245998
,,,,0.0661077,-0.166165,,,,,-0.0364108,-0.0531593
,,,,-0.056036,0.205096,,,,,-0.148823,0.100855
,,,,0.263519,0.0244096,,,,,0.104894,-0.0500476
,,,,0.107657,0.126669,,,,,-0.0526487,0.110214
,,,,2.06956,0.115766,,,,,1.93647,0.105787
,,,,-0.0963061,0.100032,,,,,-0.232344,-0.0290167
,,,,-0.115322,-0.234895,,,,,-0.245095,-0.326429
,,,,0.0185695,-0.222957,,,,,-0.229019,-0.159886
,,,,-0.13613,-0.467408,,,,,-0.143176,-0.0357597
,,,,0.10225,0.137709,,,,,0.00871043,0.0593655
,,,,0.107209,0.0783013,,,,,0.0680872,0.0400494
,,,,0.14438,-0.11903,,,,,-0.0333213,-0.0892068
,,,,0.0340131,0.0690613,,,,,-0.0142749,0.0331307
,,,,0.234395,0.128447,,,,,0.16298,0.157746
,,,,-0.155078,0.167478,,,,,-0.262454,0.0472035
,,,,0.088457,-0.620009,,,,,-0.0331994,0.0783039
,,,,0.132122,-0.791137,,,,,0.0367614,-0.49541
,,,,0.0841132,-0.70469,,,,,0.0658847,-0.670801
,,,,0.144284,-0.0389442,,,,,0.168306,0.102599
,,,,0.502327,-0.167837,,,,,0.186264,-0.391993
,,,,0.136823,-0.28628,,,,,0.351466,-0.126463
,,,,-0.232109,0.187578,,,,,-0.554674,0.211548
,,,,-0.120883,0.0848774,,,,,0.072405,0.348402
,,,,-0.108999,0.0935415,,,,,-0.0125743,0.0172593
,,,,0.0485934,-0.552485,,,,,-0.00348826,-0.829284
,,,,-0.111323,-0.0800768,,,,,-0.0683629,-0.133047
,,,,-0.143338,0.00129656,,,,,-0.361121,0.0203316
,,,,-0.0206956,0.17284,,,,,0.000626904,0.148927
,,,,-0.324902,0.0889405,,,,,-0.275024,0.0563198
,,,,0.0706096,0.102005,,,,,0.122974,0.0156813
,,,,0.00629286,-0.080957,,,,,-0.200137,-0.0311546
,,,,-0.137499,0.276057,,,,,-0.130003,0.091569
,,,,-0.0548128,-0.245275,,,,,0.108335,0.00803646
,,,,-0.13055,-0.00769498,,,,,-0.246511,-0.182652
,,,,0.0233367,0.0977508,,,,,-0.0853471,-0.00562823
,,,,0.0474566,-0.22228,,,,,-0.102854,-0.146629
,,,,0.0527332,0.00571756,,,,,0.0246737,-0.170985
,,,,0.110602,0.0225712,,,,,-0.040072,0.0700701
,,,,-0.550618,-0.564246,,,,,-0.312913,-0.871738
,,,,-0.146188,0.0166834,,,,,0.772002,0.00202305
,,,,0.189854,-0.238351,,,,,0.155227,-0.348277
,,,,-0.0222089,-0.0324762,,,,,-0.206048,-0.143925
,,,,-1.23885,-0.0183824,,,,,-0.569106,-0.0751506
,,,,0.224822,-0.00751644,,,,,0.276441,-0.0966439
,,,,0.217905,0.107103,,,,,0.342123,0.0338441
,,,,-0.150596,-0.027684,,,,,0.16479,-0.116791
,,,,0.182716,-0.186451,,,,,0.145288,-0.343001
,,,,0.0856289,0.450268,,,,,0.0140343,0.872068
,,,,0.241361,0.101758,,,,,0.134847,-0.0232821
,,,,-0.0735817,0.0876688,,,,,-0.0849297,-0.0270277
,,,,-0.622049,-0.00517889,,,,,-0.524805,0.266155
,,,,0.173989,-0.14952,,,,,0.121188,0.160623
,,,,0.167144,-0.17142,,,,,0.0182421,-0.0841081
,,,,0.201902,-1.34197,,,,,0.233141,-1.1372
,,,,0.297154,-0.0845048,,,,,0.0644516,-0.150199
,,,,0.281149,-0.197173,,,,,0.308619,-0.230887
,,,,0.0444133,-0.119877,,,,,0.235463,0.136692
,,,,0.0670801,0.0400595,,,,,0.179208,0.149386
,,,,0.0247468,0.00812602,,,,,0.0389003,0.0561666
,,,,0.0934249,0.111188,,,,,0.264007,0.0725202
,,,,0.110406,-0.0094832,,,,,0.115548,-0.0981218
,,,,-0.817061,0.0770525,,,,,-0.601303,0.137193
,,,,-0.0807776,0.0192384,,,,,-0.10584,-0.0192432
,,,,0.0934374,-0.00382414,,,,,0.0442839,0.0535448
,,,,0.122837,0.0679207,,,,,0.0919354,0.22423
,,,,0.0121886,-0.24242,,,,,0.0580087,-0.118938
,,,,0.0843704,-0.00374379,,,,,-0.0529859,0.107183
,,,,-0.1415,-0.267212,,,,,-0.228796,-0.447738
,,,,0.0193259,-0.125691,,,,,-0.505955,-0.224002
,,,,-0.0119971,0.0248634,,,,,0.0140988,-0.0533414
,,,,0.0996653,-0.0622221,,,,,0.300146,-0.138988
,,,,-0.0726275,-0.702033,,,,,0.0293431,-0.216462
,,,,-0.0846191,-0.123536,,,,,-0.0283291,-0.128698
,,,,-0.364244,-0.0362281,,,,,-0.372687,0.10314
,,,,0.095075,0.0904928,,,,,0.00612891,0.105157
,,,,-0.204373,-0.28906,,,,,-0.0584438,-0.29209
,,,,-0.0551369,0.0107304,,,,,-0.130987,0.00776334
,,,,0.00168649,0.0742408,,,,,0.0371274,-0.0234101
,,,,-0.0041703,0.256576,,,,,-0.0088071,0.180924
,,,,0.0131264,-0.0115091,,,,,0.0880476,0.0396097
,,,,0.135207,0.0465961,,,,,0.106184,0.0224595
,,,,-0.0494338,0.0434482,,,,,0.0491219,-0.0151896
,,,,-0.0701736,-0.205287,,,,,0.0323658,-0.327313
,,,,-0.0150424,-0.0894047,,,,,-0.116872,-0.189668
,,,,0.107421,-0.00558723,,,,,0.0426934,-0.114334
,,,,-0.243359,-0.18865,,,,,-0.346599,-0.30219
,,,,0.410626,-0.0738738,,,,,0.297605,-0.163407
,,,,0.131277,-0.194938,,,,,0.0423458,-0.306067
,,,,0.250856,-0.12902,,,,,0.232792,-0.146168
,,,,-0.0717126,-0.0836519,,,,,-0.081928,-0.195219
,,,,-0.0866723,-0.0777628,,,,,-0.0653475,-0.174574
,,,,-0.00679098,-0.163291,,,,,0.0540992,-0.241584
,,,,0.178389,0.0832904,,,,,0.113585,-0.00711763
,,,,0.186511,-0.242265,,,,,0.0732938,-0.213653
,,,,0.102213,-0.116991,,,,,-0.10936,-0.215973
,,,,-0.220492,-0.178068,,,,,-0.0413107,-0.249061
,,,,-0.175403,-0.1028,,,,,0.0843483,-0.265736
,,,,-0.208467,-0.189552,,,,,-0.218856,-0.289005
,,,,-0.113892,-0.00292827,,,,,-0.200386,-0.107251
,,,,-0.05164,-0.0611096,,,,,-0.000162852,-0.174484
,,,,-0.0955109,0.216248,,,,,-0.111962,0.0844998
,,,,-0.135006,-0.0457084,,,,,0.114913,-0.158945
,,,,0.0194255,0.0155914,,,,,-0.104056,0.100261
,,,,0.224153,2.40791,,,,,0.234496,2.48146
,,,,0.399667,0.0484776,,,,,-0.61773,-0.0927615
,,,,-0.326682,-0.128308,,,,,0.0564038,-0.305248
,,,,-0.069487,-0.098795,,,,,-0.124345,-0.192333
,,,,-0.115617,-0.00578543,,,,,0.267715,-0.224137
,,,,-0.0941975,0.0848568,,,,,0.0240654,-0.0155983
,,,,0.303495,0.265523,,,,,0.331127,0.100033
,,,,0.105814,-0.0818786,,,,,0.100816,-0.229518
,,,,0.227768,0.0988435,,,,,0.152985,0.0587583
,,,,-0.0565671,0.134728,,,,,0.00690093,0.0601676
,,,,0.0510957,-0.163466,,,,,0.0283634,-0.280416
,,,,0.0489889,0.0872418,,,,,0.104193,-0.0120967
,,,,0.0155372,0.0735628,,,,,0.0278925,0.0780317
,,,,0.0890667,0.0974763,,,,,0.0320326,0.0345431
,,,,0.0420339,0.0836928,,,,,-0.0705308,0.145171
,,,,-0.018659,0.607001,,,,,0.0270507,0.240837
,,,,-0.0625404,0.0697992,,,,,-0.0404779,0.247915
,,,,-0.0948176,0.0116133,,,,,-0.0316021,-0.240722
,,,,0.0562701,0.043611,,,,,-0.0934425,0.0926249
,,,,0.0792605,-0.082511,,,,,0.0435164,-0.0175837
,,,,0.126876,0.114234,,,,,0.029628,0.113122
,,,,0.116249,-0.0654023,,,,,0.0819139,-0.0994352
,,,,0.0992897,0.105782,,,,,0.0324052,0.197762
,,,,0.109797,-0.195641,,,,,0.0737199,-0.164624
,,,,0.101705,0.0566742,,,,,0.12051,0.15279
,,,,0.140852,0.126361,,,,,0.141868,-0.191167
,,,,0.124848,0.0400181,,,,,0.0551124,0.0618735
,,,,0.144106,-0.0917223,,,,,0.08139,-0.143396
,,,,0.000576599,-0.113272,,,,,-0.0981339,0.0313344
,,,,-0.104486,-0.0264275,,,,,0.00541387,-0.0671401
,,,,-0.719609,0.121959,,,,,-0.436013,0.0258192
,,,,-0.0858923,-0.092507,,,,,-0.105763,-0.0495115
,,,,0.173014,0.000809173,,,,,-0.0312841,0.0170098
,,,,0.00146751,0.101417,,,,,0.0444723,0.0662383
,,,,-0.0225297,-0.355048,,,,,0.012651,-0.28043
,,,,0.120412,-0.505099,,,,,0.0452932,0.100026
,,,,-0.139872,0.126613,,,,,-0.0160277,0.0582756
,,,,-0.0986654,0.0809979,,,,,-0.173739,-0.257525
,,,,-0.0983139,-1.13903,,,,,-0.132701,-0.583707
,,,,-0.00393596,0.0947367,,,,,0.0232682,0.156551
,,,,-0.765174,0.218517,,,,,-0.776264,0.162616
,,,,0.0243344,-0.177985,,,,,0.0385763,0.166042
,,,,0.113968,0.143831,,,,,-0.036665,0.0862353
,,,,0.146559,0.0259859,,,,,0.235472,-0.000203686
,,,,-0.310425,0.128523,,,,,-0.338069,0.144915
,,,,-0.306063,0.203633,,,,,-0.0944941,0.0940216
,,,,-0.199049,-0.784937,,,,,0.721619,-0.708247
,,,,0.229053,0.0368455,,,,,0.215923,-0.0196852
,,,,-0.00631933,0.0698716,,,,,0.194357,0.0771878
,,,,0.230894,0.152522,,,,,0.159492,0.0348572
,,,,-0.0047451,0.151095,,,,,0.0725925,0.241952
,,,,-0.103062,0.154484,,,,,0.0472212,0.0248963
,,,,-0.048388,0.302389,,,,,0.0504617,0.262455
,,,,-1.03534,-0.0814688,,,,,-0.89812,0.0163198
,,,,-0.253477,0.00468305,,,,,-0.433997,0.01301
,,,,0.0895325,-0.218025,,,,,-0.0732786,0.0153028
,,,,0.196884,0.0829531,,,,,0.0494702,0.0972013
,,,,-0.00755068,0.365709,,,,,0.0832275,0.190818
,,,,-0.183978,-0.153124,,,,,-0.0402561,-0.126593
,,,,-0.141496,0.132834,,,,,0.128927,0.310018
,,,,0.0393307,-0.847595,,,,,0.0523124,-0.544855
,,,,-0.13164,-0.184189,,,,,0.250079,-0.27108
,,,,-0.151281,-0.103072,,,,,0.0527375,-0.110975
,,,,-0.0345367,0.0381624,,,,,-0.263758,-0.0601525
,,,,-0.468067,0.0157906,,,,,-0.206198,-0.017133
,,,,-0.689314,0.0407952,,,,,-0.45853,0.0500439
